,title,media,date,desc
2309,"Símbolo da Lava Jato, Deltan Dallagnol deixa a força-tarefa em meio a dúvidas sobre o futuro da operação",El País,2020-01-09,"Com a saída anunciada, quem assumirá o posto de comandar as investigações  do esquema de corrupção na Petrobras é Alessandro José Fernandes de  Oliveira,..."
2310,"Em Pernambuco, Tabata Amaral faz live com Andrea de ...",Folha PE,2020-01-09,Interferência do governo na Petrobras para frear aumento de diesel e  gasolina deixa estatal à deriva. Rússia bombardeia capital da Ucrânia antes  de cúpula...
2311,Petrobras anuncia redução de 3% no preço da gasolina e 6% no do diesel,Correio Braziliense,2020-02-09,"A Petrobras anunciou, nesta quarta-feira (2/9), mais um reajuste nos  combustíveis. Desta vez, a gasolina terá redução de 3% e o diesel, de 6%."
2312,Nova Lei do Gás: o que dizem defensores e críticos do projeto,Carta Capital,2020-02-09,"Os gasodutos existentes são controlados pela Petrobras. Para expandir a  malha de transporte do gás natural, o governo aposta em facilitar a entrada  de empresas..."
2313,"Altas sucessivas elevam o preço do gás a até R$ 73,00 em Santa Cruz",GAZ,2020-02-09,"Último reajuste da Petrobras, na semana passada, fez o valor subir 5%.  Restaurantes adaptam alternativas ao uso do produto."
2314,Posto de São Paulo clonou identidade visual dos Postos ...,Blog do Caminhoneiro,2020-02-09,"O Posto Xaranga, do centro de São Paulo, foi processado pela BR  Distribuidora por ter clonado a identidade visual dos postos da rede  Petrobrás."
2315,"Empresa de helicópteros de apoio offshore com base em Macaé se funde com gigante global, muda de nome e vai otimizar operações a Petrobras e outras operadoras petrolíferas no Brasil",CPG Click Petroleo e Gas,2020-02-09,"Com a recente demanda da Petrobras e outras operadoras no Brasil por  logística aérea, essa fusão poderá trazer muitos benefícios e investimentos  nacionais."
2316,O onshore do Brasil acaba de ganhar mais três campos de petróleo comerciais,CPG Click Petroleo e Gas,2020-02-09,"À serviço da Petrobras, SBM contrata para vagas offshore nos FPSO's ...  Petrobras concretiza venda de 27 campos de petróleo no ES para Karavan O&G  e..."
2317,Ex-tesoureiro do PT absolvido de sentença de Moro quer retomar carreira política,GZH,2020-02-09,"Paulo Ferreira, condenado em primeira instância pela 13ª Vara Federal de  Curitiba, sob acusação de recebimento de propinas da Petrobras, diz que  decisão do TRF4..."
2318,"Lenda da NBA Michael Jordan aposta na DraftKings, ações sobem 7%",SpaceMoney,2020-02-09,"Ibovespa fecha estável, abaixo dos 100 mil pontos com Petrobras e Vale;  dólar avança 0,8% ... (RECV3) e PetroRio (PRIO3) caem até 10%, com  Petrobras (PETR4)."
2319,Vale entra em carteira recomendada mensal de dividendos da Necton,Money Times,2020-02-09,"Comprar ou vender? Mercado vê riscos políticos que podem afetar ação da  Petrobras. Leia mais sobre: Bradesco, BTG Pactual..."
2320,"Sem contrato, viaturas e ambulâncias têm abastecimento limitado no RN",G1,2020-02-09,"... em outro posto"" de Natal desde 1 de agosto, ""mediante contrato de  doação celebrado entre a Petrobrás e o Governo do Estado ainda em julho""."
2321,Dinheiro norueguês vai financiar produção de petróleo no Norte do ES,A Gazeta,2020-03-09,Já foi feito um investimento vultuoso por parte da Petrobras nesses campos  e agora precisa ser feito investimento adicional. O volume vai depender da  análise...
2322,Porto de Macaé é autorizado a receber embarcações de grande porte da Petrobras,CPG Click Petroleo e Gas,2020-03-09,"Petrobras colocou avisos para evitar acidentes no Porto de Macaé. A fim de  evitar possíveis acidentes, logo depois de anunciar que o tamanho dos  navios..."
2323,Rotas existentes garantem escoamento do pré-sal por seis ...,EPBR,2020-03-09,O Rota 3 está sendo construído pela Petrobras para interligar a produção de  gás do pré-sal da Bacia de Santos com a unidade de processamento (UPGN)  do...
2324,Petrobras recebe nesta quinta-feira propostas para o gerenciamento do Projeto Búzios 5,Click Petróleo e Gás,2020-03-09,A empresa vencedora da licitação também vai auxiliar a Petrobras com  serviços de diligenciamento do sistema submarino do projeto Búzios 5.
2325,Empresas de refino se beneficiam da baixa do petróleo para lucrar na crise,Economia & Negócios,2020-03-09,"No Brasil, a Petrobrás registrou receita de refino de R$ 44,3 bilhões, mas  prejuízo de R$ 3 bilhões. Apesar do custo por barril na produção de  derivados ter..."
2326,Governo apresenta hoje proposta enxuta da reforma administrativa,Exame,2020-03-09,"Veja Também · Petrobras (PETR4) segue na mira do governo mesmo após  renúncia do CEO; ADRs caem 4% · Por diesel, ofensiva dos caminhoneiros  sobre governo volta a..."
2327,Embraer vai demitir 2.500 funcionários nas fábricas do Brasil,Poder360,2020-03-09,Petrobras retoma processos de venda de 3 refinarias · Virgin Orbit vai  lançar nova subsidiária no Brasil · Argentina limita acesso de empresas a  mercado de...
2328,"Macaé conta com vagas offshore abertas pela empresa prestadora de serviços no ramo de petróleo e gás JG Engenharia, neste dia 03",CPG Click Petroleo e Gas,2020-03-09,Tem como principais clientes a Petrobras e Transpetro. Pratica sempre a  excelência na execução dos serviços. A empresa destaca a constante busca  pela...
2329,Governo endurece regras para ter auxílio emergencial. Veja mudanças,Exame,2020-03-09,"CPI da Petrobras (PETR4) 'não vai andar', diz Mourão sobre pressão ... CPI  da Petrobras (PETR4) 'não vai andar', diz Mourão sobre pressão de Bolsonaro."
2330,"Reforma administrativa não atinge militares, magistrados e parlamentares",Correio Braziliense,2020-03-09,"Maior acionista, governo recebe mais R$ 8,8 bi do lucro da Petrobras ...  Lira volta a criticar a Petrobras e diz que País vai enfrentar estatal."
2331,O timing da venda das refinarias da Petrobrás e como isso vai impactar nas contas públicas,Política,2020-04-09,"Digo em tese porque como a Petrobras detém 98% do mercado de refino e a  Refit 0,6% (estudo do BNDES de 2018), isso torna relativo o peso desta  concorrência. Mas..."
2332,Petrobras (PETR4) Vê Alta Produtividade e Tecnologia em ...,The Capital Advisor,2020-04-09,"Petrobras (PETR4) Vê Alta Produtividade e Tecnologia em Júpiter. A área de  Júpiter pertence à concessão BM-S-24, na qual a Petrobras é a operadora,  com 80% de..."
2333,"Pouco discutido, ""PL do Gás"" abre caminho para mais ...",Brasil de Fato,2020-04-09,"Dados da ANP de 2019 mostram que país produz 124,0 mil milhões m³ de gás  natural por dia, sendo a Petrobras a produtora de 75% desse total -  Arquivo/Agência..."
2334,Petrobras prorroga contratos de 3 PLSVs da Subsea7 por um ...,Portos e Navios,2020-04-09,"Petrobras prorroga contratos de 3 PLSVs da Subsea7 por um ano ... Seven  Waves, Seven Rio e Seven Cruzeiro vão operar sob nova taxa diária com  efeito a partir de..."
2335,"Contratos Petrobras em Macaé demanda mão-de-obra em muitas funções. Concorra as vagas, envio de currículo até 07 de setembro",Click Petróleo e Gás,2020-04-09,"Empresa CAM Engenharia contrata para obras da Petrobras em Macaé  profissionais de nível médio, técnico e superior. As vagas de emprego  abrange cargos de..."
2336,Petrobras estende contrato com a Subsea 7 para 3 navios PLSV em operação,Click Petróleo e Gás,2020-04-09,"Os navios de apoio do tipo PLSV Seven Waves, Seven Rio e Seven Cruzeiro da  Subsea 7 permanecerão operando para a Petrobras por mais 1 ano."
2337,Empresa de petróleo no Norte do Estado vai gerar 150 empregos por ano - Tribuna Online,Tribuna Online,2020-04-09,"A assinatura do contrato ocorreu em reunião com membros da Petrobrás, da  indústria ... A Petrobras assinou com a Karavan SPE Cricaré S.A., uma  Sociedade de..."
2338,Cellshop Duty Free abre vagas de emprego em Foz do Iguaçu,O Presente,2020-04-09,"Petrobras, eleições e os brasileiros ... Líder dos caminhoneiros conclama  categoria para protesto na frente das refinarias da Petrobras no dia 27..."
2339,XP Inc lança XP Ventures para se aproximar de ecossistema de inovação,Money Times,2020-04-09,Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
2340,Navio petroleiro venezuelano FSO Nabarima corre risco de naufragar carregado de petróleo bruto e atrai preocupação internacional,CPG Click Petroleo e Gas,2020-04-09,... iniciou ontem (04/09) vagas para Técnicos e Engenheiros em Macaé e Rio  de Janeiro · Contratos Petrobras em Macaé demanda mão-de-obra em muitas  funções.
2341,Cartão do Caminhoneiro: Postos BR oferecem 10% de bônus ...,FDR,2020-05-09,"A Petrobras passa a oferecer aos caminhoneiros um desconto exclusivo no  diesel, para isso é necessário ter o Cartão do Caminhoneiro."
2342,"Fundação lança a campanha ""Ajude o Projeto Tamar""",PortalR3,2020-05-09,"A Petrobras é a patrocinadora oficial da Fundação Projeto Tamar por meio do  Programa Petrobras Socioambiental. O Tamar trabalha na pesquisa, proteção e  manejo..."
2343,Sidnei Nehme: Tese do “câmbio alto e juro baixo” pode se revelar insustentável,Money Times,2020-05-09,"... CVC (CVCB3), Petrobras (PETR4) e outras empresas para ficar de olho  hoje · Sanepar (SAPR11) pagará R$ 154 milhões em juros sobre o capital  próprio..."
2344,Fim da Lava Jato? 'Oposição do governo' e outros 3 fatores que explicam crise,BBC,2020-05-09,"A Lava Jato dedicada à corrupção na Petrobras exauriu, acabou. Ela fez o  que tinha que ser feito. Revelou esquemas, pegou desde o diretor de  abastecimento..."
2345,Concessionária Via Bahia recebe a 29ª Gincana do ...,Estradas,2020-05-09,... no Cartão do Caminhoneiro Petrobras. A Gincana do Caminhoneiro é  patrocinada e viabilizada pela Rede Siga Bem da Petrobras em parceria com a  IVECO.
2346,Brasil está entre os que mais gastam com salários e pensões para militares,Exame,2020-05-09,"Governistas travam assinaturas pela CPI da Petrobras, cobrada por  Bolsonaro. Medo de recessão, crise dos combustíveis, CVC, Eneva e o que  mais move."
2347,"Empresa de energia eólica iniciou ontem (04/09) Recrutamento e Seleção para vagas de nível médio, técnico e superior para sua fábrica no Ceará",Click Petróleo e Gás,2020-05-09,Navio petroleiro venezuelano FSO Nabarima corre risco de naufragar  carregado de petróleo bruto e atrai preocupação internacional · Contratos  Petrobras em...
2348,"Durante o verão da covid-19, restaurantes de NY apostam em mesas ao ar livre para sobreviver",Money Times,2020-06-09,"Comprar ou vender? Mercado vê riscos políticos que podem afetar ação da  Petrobras. Leia mais sobre: Bloomberg, Cidades,..."
2349,Alemanha e Brasil: qual é a principal diferença entre os países?,Money Times,2020-06-09,"Petrobras (PETR3:PETR4) salta quase 6%; o que motiva a alta das ações nesta  segunda? Leia mais sobre: Alemanha, Brasil, Colunistas, Economia,  Empresas,..."
2350,Criança de um ano engole cobra venenosa enquanto brincava no quintal,Band,2020-06-09,"Conselho de Administração da Petrobras se reúne nesta segunda. 26/06/2022 •  11:54. Aneel realizá leilão que prevê até R$ 15,3 bilhões em investimentos."
2351,Construção de 12 usinas termoelétricas em Macaé que produzirão energia com gás natural podem gerar mais de ...,CPG Click Petroleo e Gas,2020-06-09,"... gasodutos em solo nacional, passando agora de concessão para  autorização, foi justamente o que acabou quebrando o monopólio de gás  natural da Petrobras."
2352,"Retornou para á Marinha do Brasil o navio porta-aviões da classe Clemenceau, desativado após suspensão da ...",CPG Click Petroleo e Gas,2020-06-09,Projeto piloto de energia eólica offshore da Petrobras é suspenso · 2 mil  empregos serão criados no Espírito Santo decorrentes de desativações de  campos de...
2353,O que é rating e qual é a sua importância?,SpaceMoney,2020-06-09,"... PetroRecôncavo (RECV3) e PetroRio (PRIO3) caem até 10%, com Petrobras  (PETR4) ... PetroRio (PRIO3): Cade concede aval para Petrobras (PETR4)  vender..."
2354,Petrobras conclui área de Júpiter no pré-sal da Bacia de Santos,O Petróleo,2020-06-09,"A Petrobras concluiu o Drill Stem Test (DST) na área do Plano de Avaliação  da Descoberta de Júpiter , localizada no pré-sal da Bacia de Santos."
2355,A francesa Total desiste de cinco blocos offshore no Foz do Amazonas,CPG Click Petroleo e Gas,2020-07-09,"Em 2017, a Total e a Petrobras formaram uma aliança estratégica que engloba  exploração e produção e atividades de gás, energias renováveis ​​e energia.  Por meio..."
2356,"Oi aceita oferta de R$ 16,5 bilhões da Claro, Tim e Vivo por unidade móvel",Money Times,2020-07-09,"... CVC (CVCB3), Petrobras (PETR4) e outras empresas para ficar de olho  hoje · Sanepar (SAPR11) pagará R$ 154 milhões em juros sobre o capital  próprio..."
2357,Exploração de petróleo e gás natural encerra de vez em Portugal,Click Petróleo e Gás,2020-07-09,Multinacional do petróleo DOF Subsea iniciou ontem (04/09) vagas para  Técnicos e Engenheiros em Macaé e Rio de Janeiro · Contratos Petrobras em  Macaé...
2358,Somos um país independente?,Os Divergentes,2020-07-09,"Tivemos importantes momentos históricos em que se buscou afirmar o projeto  nacional, com a criação de empresas públicas como a Petrobras, a Eletrobras  e a..."
2359,Petrobrás reduz preços do diesel e da gasolina em 5% em dia de queda do petróleo,Economia & Negócios,2020-08-09,Petrobrás reduz preços do diesel e da gasolina em 5% em dia de queda do  petróleo. Reajuste vale apenas para as refinarias; repasse para o  consumidor final não é...
2360,A Tesla é o maior competidor da Petrobras no atual e futuro cenário econômico,Click Petróleo e Gás,2020-08-09,"A Petrobras é a empresa brasileira mais falada dos últimos anos, sem  nenhuma dúvida, a Tesla por outro lado tem se mostrado um competidor de  destaque e pode..."
